genes,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SCNM1,6.76472833087972,-0.759775912314711,0.701272964263229,-1.08342393195344,0.278620297873803,0.424612613907352
SCNN1A,86.28373109825,0.739399640247541,0.196110619758614,3.77031922675907,0.000163038864913126,0.00061861215223168
SCNN1D,264.469626732408,0.346013026497828,0.129370437363327,2.67459114732739,0.00748204345088884,0.0203712226492351
SCO1,930.263111439292,0.0735502608426901,0.0629753697636594,1.16792106372249,0.242838606809722,0.382125675090697
SCO2,291.829657024764,0.146020919961487,0.106946026611578,1.36537022073599,0.172136718636018,0.29204730783499
SCOC,2910.46048188266,-0.314790185169883,0.0430582154246231,-7.3108042696509,2.65548107656379E-13,2.41269869040937E-12
SCP2,3512.62017382664,-0.874847614967451,0.0410736439802039,-21.2994886791417,1.14766982348118E-100,7.85747574279834E-99
SCPEP1,1457.59310917535,-0.634574272235161,0.0583426026192604,-10.8766877675367,1.48874678250506E-27,2.53414510073716E-26
SCRIB,2814.61580976487,0.134885189217008,0.0948148648172909,1.42261647977807,0.154847364032155,0.268574516721168
SCRN1,10026.1270722126,-0.123238076518669,0.0278014477302513,-4.43279349026745,9.30199527397553E-06,4.30026211156927E-05
SCRN2,671.159264389488,0.266762388496135,0.0792412033047371,3.36646059588784,0.000761394592470804,0.00256277105270845
SCRN3,476.976861409422,-0.172615570385381,0.0837344068055695,-2.06146525628578,0.0392586748076635,0.0857132037955379
SCRT1,0.152063953373491,1.08086435889799,4.42653110250689,0.244178643246369,0.807092466746984,
SCT,0.370269728960865,2.04759664318432,3.25291835163064,0.629464505974423,0.52904499882896,
SCUBE2,5.8873299329097,-0.522973347078393,0.732487816669033,-0.713968662928209,0.475246557168428,0.623538291121771
SCUBE3,103.801212059075,1.39529443829591,0.18926886844818,7.3720229308494,1.68058100202481E-13,1.54599463997205E-12
SCYL1,2439.96630825435,-0.293327489568314,0.0458025254336098,-6.40417721056644,1.51182435471927E-10,1.12734738508777E-09
SCYL2,2452.35199682711,-0.182343217954771,0.0427173255054218,-4.26860099028503,1.96702767643614E-05,8.65883904338448E-05
SCYL3,319.71204815581,0.00495700410203436,0.101061877436484,0.0490491986471334,0.960880088244629,0.977211014475322
SDAD1,2450.50691061502,0.041956507078984,0.0420233131637913,0.998410261357857,0.318080459809826,0.467127843074928
SDC1,3653.45414326954,-0.331475913321727,0.0378558375557967,-8.75626943488322,2.01818950494822E-18,2.43393968901511E-17
SDC2,1861.01423926173,-1.86965830826822,0.0513565987792266,-36.4054153256053,3.49482207929489E-290,1.31891175690073E-287
SDC3,4105.84829114243,-1.42662631919228,0.0380855794318703,-37.4584380879465,4.37802091747089E-307,1.83084101773046E-304
SDC4,3964.69927654652,-0.263411416807484,0.0369304803099992,-7.13262905319332,9.84696767892583E-13,8.61776758461648E-12
SDCBP2-AS1,36.091919259204,0.437817893198042,0.295260336490069,1.48281986806165,0.138122275901592,0.244666969092769
SDCBP2,0.186999681961369,1.08086504292213,4.35700600431928,0.248075178654936,0.80407624000675,
SDCBP,8138.98407956222,-0.226351128325944,0.0297798736775797,-7.60080888107851,2.94285454714628E-14,2.84059815396097E-13
SDCCAG3,2239.74238964547,0.120794000727929,0.0440500528132447,2.74219877192994,0.006102939782873,0.0169961820123099
SDCCAG8,481.895498837081,0.190181325455468,0.0829387935053368,2.29303221589823,0.0218461502819463,0.052051968480529
SDE2,1122.77514626407,-0.0721711947231226,0.0580004210544694,-1.24432191027278,0.213381110284106,0.345685888328549
SDF2L1,269.354132044255,-0.374370351361323,0.124038158864213,-3.01818694173907,0.00254291985350394,0.00771814285208137
SDF2,1462.49911113641,-0.159242239814942,0.0517986399338426,-3.07425523176528,0.00211028808006891,0.006533110736876
SDF4,2014.39918618415,-0.2437585841867,0.0489390147067039,-4.98086415608422,6.33009647351806E-07,3.39852820037283E-06
SDHAF1,178.450561397816,-0.354571675250791,0.142638943004237,-2.48579853287512,0.0129261120009361,0.0328254933514662
SDHAF2,1088.19782099274,-0.0528322306425384,0.0609397291538294,-0.866958737364498,0.385964618499712,0.538311748877415
SDHAP1,237.144686976046,0.0762413523623726,0.126848088381546,0.60104455128284,0.54781031335456,0.690153694308588
SDHAP2,118.213662972462,0.241567391044121,0.190240132435882,1.26980247517194,0.204154998835414,0.333956052117598
SDHAP3,35.2941429916757,0.470608600205055,0.301561314527637,1.56057351368895,0.118624412154528,0.216345536217233
SDHA,4035.80386030704,0.0512798735828386,0.0372612843115088,1.37622399577354,0.168752295224525,0.287187006600207
SDHB,1575.23471514585,-0.0743839811674158,0.0534326195914736,-1.39210807435849,0.163889673556992,0.280733412924537
SDHC,1539.16433698388,-0.0227426399897429,0.0539842074134212,-0.421283206319498,0.673548291776979,0.788098360455625
SDHD,2204.2940639489,0.209215900417479,0.0447638202031683,4.6737722443687,2.95717260533206E-06,1.45935034635422E-05
SDK1,842.011460658861,-0.281196219254611,0.0674860423853106,-4.16673150944494,3.08998070679876E-05,0.000131725108736203
SDK2,0.680365069416592,1.59551244633937,2.35266074440791,0.678173616885381,0.497661618557477,
SDPR,1178.54044784678,-0.780255396293298,0.0587763023347898,-13.2749997073474,3.23272358672098E-40,7.92708907406239E-39
SDR16C5,11.1254283375549,0.483568009043645,0.558183468507725,0.866324490648996,0.386312239504472,0.538553859073133
SDR39U1,590.155886094213,0.311579956344233,0.0763263066333144,4.08220926817697,4.46095998692429E-05,0.000185799283654588
SDR42E1,332.785242690201,-0.0547425611216639,0.10381461615375,-0.527310730895444,0.597977823550922,0.729520686257464
SDSL,164.318452576151,-0.333237670204134,0.14483288203802,-2.30084263680299,0.0214005274705293,0.0511477234401451
SEC11A,2146.52265818795,-0.232138861728537,0.0459047690788175,-5.05696611456555,4.25978892160326E-07,2.33150739242898E-06
SEC11C,439.497343089734,-0.0925595286908771,0.0913641555512952,-1.01308361175528,0.311020225418348,0.459990054281982
SEC13,3679.64219759023,-0.0684764896370201,0.0406327043182428,-1.68525552965167,0.091939281594828,0.175561893034092
SEC14L1P1,33.8510064384356,-0.555270331144254,0.315030746905728,-1.76259091088152,0.077969511145621,0.153060421968561
SEC14L1,5990.19022648572,-0.0222475430875544,0.0337064462702416,-0.660038228568645,0.509229297324265,0.65508022260545
SEC14L2,793.66880544226,-0.74897502011327,0.0682927771362174,-10.9671190940055,5.49968621276276E-28,9.58295549212592E-27
SEC14L4,9.51266636037504,-3.03936085355173,0.758158782549971,-4.00887112766699,6.10096981452056E-05,0.000247639837198522
SEC14L5,1.0919235229749,2.42056627291361,4.02640511926622,0.601173056663196,0.547724728055903,
SEC14L6,1.57842977965872,-2.93770289922963,1.81373884510988,-1.61969453714361,0.105297910278471,
SEC16A,3892.79103261335,-0.155028517022175,0.0367055670836469,-4.2235695928328,2.40463072269966E-05,0.000104542992897813
SEC16B,88.3306784360243,0.0777192561112112,0.189686709759579,0.409724309150164,0.682008195668692,0.794441086683179
SEC1P,1.35976451501718,1.81623638071043,1.68293492389126,1.0792077310458,0.280495134030861,
SEC22A,411.650256114316,0.020678157813853,0.0932943902683121,0.221644171255991,0.824590893906385,0.894795911453362
SEC22B,2986.26778058197,-0.20696381768285,0.0403865925314274,-5.12456745445407,2.98221571969948E-07,1.65984977809029E-06
SEC22C,2460.05576845287,0.0945113183229815,0.043621020209506,2.16664621480782,0.03026184063919,0.0689198498984674
SEC23A,4095.02480261051,-0.158408719217923,0.0395267099514842,-4.00763735237152,6.13291951659523E-05,0.000248740927078055
SEC23B,3232.85234787626,-0.143664265787092,0.0386721116395273,-3.71493201938967,0.000203258330840301,0.000757226768355076
SEC23IP,2270.80024959847,0.0912792328827688,0.0442326785076083,2.06361531705723,0.0390542041578306,0.0853149373053951
SEC24A,1754.45913069692,-0.368304607844571,0.0478480327525155,-7.69738245560804,1.38881744718987E-14,1.36960945572778E-13
SEC24B-AS1,8.90169796702352,0.229787922123481,0.634800492534989,0.361984473587684,0.717363633074113,0.820983277768305
SEC24B,2082.86253537456,0.0138257375914614,0.0465747730523747,0.296850348061041,0.766580764794873,0.856635613333857
SEC24C,5775.92483299659,-0.168485160800207,0.0317946230934392,-5.29917150786963,1.16329323713374E-07,6.78463485042229E-07
SEC24D,3619.47461045528,-0.413197056666248,0.0388973223770993,-10.6227635069687,2.33542991865939E-26,3.85246344684614E-25
SEC31A,7278.72866166184,0.0443959118227351,0.0301340451503919,1.47328085562909,0.140675320645516,0.248478223327405
SEC31B,387.087384874531,0.0916060429401201,0.0968967265487707,0.945398737428063,0.344455346547918,0.495206912090231
SEC61A1,10825.9976305942,-0.0772285541959917,0.0291638818667628,-2.6480889803633,0.00809482159964245,0.0218321726706062
SEC61A2,314.8778323278,-0.314242098242948,0.107245320523914,-2.9301240996606,0.00338826658190432,0.00999554791645481
SEC61B,1915.56394918087,-0.0783664531544555,0.0528894987627769,-1.48170156624001,0.138419720170459,0.245137728075714
SEC61G,1695.25576103792,-0.0871437622014415,0.0496074652627149,-1.75666629488,0.0789747057694193,0.154563068855328
SEC62,3637.62686764953,-0.0770486047384549,0.0412486771691155,-1.86790486450179,0.0617753327280658,0.125802806436083
SEC63,2838.05190940252,0.0328918963576495,0.0410675704255594,0.80092140871276,0.423177145309615,0.575165841494455
SECISBP2L,2006.64687057792,-0.781097835002248,0.0476970513991536,-16.3762289720095,2.82738154855084E-60,1.03668423461439E-58
SECISBP2,1082.64634274567,0.167253031063975,0.0585742136604313,2.85540377944433,0.00429821447940144,0.0124055722140978
SECTM1,310.220830036142,-0.260704348498954,0.109485993496613,-2.38116621289115,0.0172579230517813,0.0423054251236077
SEH1L,3639.69029645516,0.0612188467509153,0.0381677743694013,1.60394070029909,0.108727124339591,0.20167043813312
SEL1L2,0.161761022044109,-0.842709793220137,4.42654390980429,-0.190376467598939,0.849014136581349,
SEL1L3,366.410098298192,-4.47816772359937,0.171313849536886,-26.1401383233477,1.27586790838601E-150,1.54230501144193E-148
SEL1L,4253.61783825345,-0.271604605971018,0.0365265170342824,-7.43582000211244,1.03921266115107E-13,9.65170318486828E-13
SELENBP1,340.085437968338,-0.21211569469038,0.0982521028505202,-2.15889216145421,0.0308585341377852,0.0700827974040732
SELK,898.700690438204,-0.124966463233419,0.0647861329516733,-1.92890758469311,0.0537423360706269,0.112083855768823
SELL,23.6266391881791,0.687116460640033,0.368703986667264,1.86359921640913,0.0623780077857151,0.126829817932769
SELM,121.765004078194,-0.605888317823372,0.168762771430041,-3.59017757701697,0.000330452759029612,0.00118331301561333
SELO,442.065809085304,0.0163277378705911,0.0891007198645583,0.183250347420434,0.854601591616579,0.91358646034844
SELPLG,79.24884444228,-0.234286584782058,0.203839051134369,-1.14937046399229,0.25040325373084,0.391323052719654
SELP,0.301841732924405,-1.67610774064416,3.43875243257587,-0.487417391483641,0.625962571313584,
SELT,1941.99435851517,-0.381985726360028,0.0469353102610976,-8.1385576069503,4.0001471019804E-16,4.25682779291215E-15
SEMA3A,1944.41418681614,-0.592044778284927,0.0463657662993694,-12.7690066516377,2.44251661103933E-37,5.51723496680462E-36
SEMA3B,391.852148789711,0.0845044225580856,0.0989412397967755,0.854086958397298,0.393056809417253,0.545470621063191
SEMA3C,1953.67270209322,0.723335346093778,0.051904639669908,13.9358514131663,3.83598488072205E-44,1.02866887451321E-42
SEMA3D,315.226667501521,-2.0579717967755,0.115713489070256,-17.7850638962756,9.22581460480481E-71,4.09028737478925E-69
SEMA3E,106.173366557759,0.718810142136452,0.173912985353911,4.13315969864862,3.57809922890206E-05,0.000151226247934449
SEMA3F,55.9250445147633,0.353126450355604,0.244749184104513,1.44280950985648,0.149074139504883,0.260400108439722
SEMA3G,19.3045540335208,-0.7558653586881,0.41391250422181,-1.82614767850319,0.0678280200410298,0.135945978509696
SEMA4A,0.662414393214652,1.60189136879816,2.2791108566806,0.702858030842442,0.48214422835534,
SEMA4B,1214.2153300001,0.221516633286717,0.0549753482600294,4.0293811735209,5.59238754295744E-05,0.000228978598709131
SEMA4C,898.642461250215,-0.141697234297561,0.0650704040123851,-2.17759880929264,0.0294359182789852,0.0673262325987786
SEMA4D,705.15018082992,0.524604807540408,0.0723317677569659,7.25275800396688,4.08369338990406E-13,3.65877173259905E-12
SEMA4F,593.908775833462,-0.419395482613733,0.0775787784730328,-5.40605937433676,6.44264471498302E-08,3.86833689076183E-07
SEMA4G,47.8734020296181,-0.768844640698377,0.264864386388756,-2.90278603016829,0.0036985924031846,0.0108182079876135
SEMA5A,73.9499977175062,-0.679534060635154,0.214923279579407,-3.16175177470289,0.00156823182489163,0.0049860948932532
SEMA5B,2.48584898615461,-4.70739052614581,2.15724355180042,-2.18213215759391,0.0290997804833723,0.0666066425176359
SEMA6A,33.7678957166165,-0.126882390854687,0.316063259900858,-0.401446188002006,0.688091649463148,0.799072507666113
SEMA6B,964.993340460006,0.333867303579905,0.0633639307771877,5.26904343661874,1.3713651379775E-07,7.94426536126016E-07
SEMA6C,75.6217094815087,0.238520950531964,0.202278736141163,1.17916966994252,0.238330620760804,0.376989482335205
SEMA6D,62.9667970082222,-0.260700377499044,0.225838445379009,-1.15436668482874,0.248349867654986,0.388929637022171
SEMA7A,1612.43400745126,1.43116781499957,0.0540418624310358,26.4825775911391,1.53871421829492E-154,2.00071639493087E-152
SEMG1,74.5665014595962,-9.60514469965582,1.94568279664161,-4.93664471733779,7.9478066595972E-07,4.21146000172948E-06
SEMG2,0.301841732924405,-1.67610774064416,3.43875243257587,-0.487417391483641,0.625962571313584,
SENP1,985.759818037806,0.00635735577653249,0.0610554537826632,0.104124290012855,0.917070714985536,0.951620370467032
SENP2,1747.84432857852,-0.0669533799264818,0.0494073440791378,-1.35513011626854,0.175376105017164,0.29634099300323
SENP3-EIF4A1,6.09146282930992,-0.551391362883467,0.734548046893112,-0.750653909183565,0.452860968275352,0.602866809490748
SENP3,256.26216702429,0.0244365848495921,0.115346058384301,0.211854528814293,0.832220526066469,0.8997937390697
SENP5,1691.46300914414,-0.0929422436552852,0.0517803202702528,-1.79493373486683,0.0726642583124772,0.144016148183548
SENP6,2004.86140518792,-0.0813062949284192,0.0460408078347843,-1.76596151875058,0.0774023050341252,0.152155955389199
SENP7,770.781706921649,-0.461135458059769,0.0681568727444137,-6.76579542886326,1.32578764952878E-11,1.06898969781963E-10
SENP8,94.6806557674964,0.401229937085641,0.185846377168456,2.15893332546351,0.0308553399883186,0.0700827974040732
SEP15,4878.10983401963,-0.0430527075384165,0.0337538416728748,-1.27549059320896,0.202135651563634,0.331388528993865
SEPHS1,2413.27678129766,0.253906017667234,0.045747199358193,5.55019807178123,2.85346118880862E-08,1.7738692235611E-07
SEPHS2,1524.99028459186,-0.0345305387166787,0.0500760943716856,-0.689561339596071,0.49047008652701,0.637092314374784
SEPN1,1248.89516230399,0.0939440590085638,0.0551069054451215,1.7047601974696,0.0882391576404557,0.169605526232394
SEPP1,27.6262270574394,1.3096560106935,0.360408225143515,3.63381276931731,0.000279263548604789,0.0010155217127055
SEPSECS-AS1,31.169062414499,-0.878991828192387,0.325687076137267,-2.69888458153593,0.00695723004891941,0.0190867412317252
SEPSECS,377.438633579282,0.151429044379979,0.0980719843444658,1.54406016552192,0.12257375782621,0.222238546384456
SEPT10,2500.24033395564,0.384470437911127,0.0438759989599661,8.76265947270923,1.90697057644084E-18,2.30340013499369E-17
SEPT11,8786.11704447782,0.285928301665468,0.0289138241972324,9.88898250591274,4.64727185678617E-23,6.91415744615889E-22
SEPT14,0.161761022044109,-0.842709793220137,4.42654390980429,-0.190376467598939,0.849014136581349,
SEPT1,21.0895462792614,0.0882986004362547,0.380806613361021,0.231872549840787,0.816637005581203,0.889284704529156
SEPT2,11311.9351783034,0.0772132249376104,0.0287022084868087,2.69014926057334,0.0071420066990349,0.0195416922465371
SEPT3,68.0078451443779,-0.535255376711413,0.217684612378108,-2.45885720108548,0.0139380044765555,0.0350045030458924
SEPT4,23.2128429358739,0.686632189623375,0.371901805210756,1.84627280643143,0.0648526041554465,0.130966372239262
SEPT5-GP1BB,1.33549086961225,0.053413718612988,1.60173452139715,0.0333474229964131,0.973397536687595,
SEPT6,785.734882570745,0.429143091297566,0.0688360254502782,6.23428050196689,4.538592078783E-10,3.25721870292251E-09
SEPT7P2,198.160198818094,0.263766089391195,0.129101218956565,2.04309526682268,0.0410430083798407,0.0888442177757801
SEPT7P9,1.94869950861958,-1.4585894125942,1.32474568563647,-1.10103352545996,0.27088206630759,0.415504790098696
SEPT7,6629.53375276949,0.173161708630364,0.0335556691248594,5.16043080488237,2.46382216228368E-07,1.38577681995694E-06
SEPT8,1870.40078439895,0.152909919139596,0.0487873573877355,3.13421196242195,0.00172316334577291,0.00543688956956449
SEPT9,7584.77789496441,-0.16132131418694,0.0373957647780251,-4.3138926331502,1.60404869668888E-05,7.15051728143677E-05
SEPW1,849.189585272752,-0.14175512108908,0.071259569796903,-1.98927837332019,0.0466704854090537,0.0993988190962544
SERAC1,480.798313315036,-0.184800677541294,0.0876861633794537,-2.10752381469339,0.0350721996255258,0.077947736972962
SERBP1,8928.15989212954,0.0883535383258555,0.034903381159494,2.53137476630463,0.0113616381715045,0.0293388897576251
SERF2,1955.58403179449,0.00955577509470435,0.0461445025010403,0.207083716949574,0.835944478463389,0.901786414744955
SERGEF,398.804147739176,0.0912961734096178,0.0930583918423863,0.981063304470668,0.326561524855722,0.476283011979696
SERHL2,6.33131767064551,-1.03509341847955,0.730749173963174,-1.41648250228705,0.156634283654724,0.270944915705929
SERHL,1.03492070231505,-0.859108086617222,1.83118640211744,-0.469153815047893,0.638959695116649,
SERINC1,6684.909020328,-0.0693273545114271,0.0329213390333186,-2.10584856348836,0.0352175088575034,0.0782369726564466
SERINC2,770.481980122682,1.84498801319956,0.0748451441347169,24.6507376601305,3.61369843398062E-134,3.72765039126547E-132
SERINC3,6088.25744929039,-0.0532120896327904,0.0376547456872725,-1.41315758907851,0.157609393452727,0.272261414858234
SERINC4,6.46890779193151,-0.429711078186988,0.701180866617478,-0.61283913843789,0.539982709083135,0.683615812276497
SERINC5,586.398774698206,-0.191656183181968,0.0802479212551506,-2.38830090779039,0.0169264765947738,0.0415894023071443
SERP1,3071.14213483832,-0.0877725831257641,0.0409667135201805,-2.14253415965444,0.0321505228956099,0.0726014361885248
SERPINA11,0.186999681961369,1.08086504292213,4.35700600431928,0.248075178654936,0.80407624000675,
SERPINA1,81.2280369479974,3.11974469249648,0.262818497146187,11.8703391365989,1.68782036551765E-32,3.38285550720914E-31
SERPINA3,17.5680572060246,5.15103059384027,0.90959948385659,5.66296560767662,1.48778987818505E-08,9.43933176116395E-08
SERPINA5,9.33225651736804,3.10554517797092,0.768509030470693,4.0410002418174,5.32237035364253E-05,0.000218733164626589
SERPINB11,0.179539802733951,-0.842709795957238,4.41748824019489,-0.190766732164534,0.848708353869919,
SERPINB1,2772.1563125474,-0.240332227987283,0.0430578052262763,-5.5816181694421,2.38291066285884E-08,1.49274399540141E-07
SERPINB2,4.87160712966093,-1.31184140599282,0.871483455887076,-1.50529697050589,0.132247743726206,0.236480912825098
SERPINB3,0.183270046999496,1.08086475163971,4.38674749061526,0.246393199962396,0.805377869658991,
SERPINB4,1.81085598718249,-3.11739605032574,1.77662775138925,-1.75467035674078,0.0793157092969514,0.155073536764181
SERPINB5,5.07140690657492,-0.97805085258639,0.813425507543476,-1.20238527500825,0.22921429156258,0.365669938483122
SERPINB6,3626.63237387672,-0.192643606656371,0.0373344375388653,-5.15994399154475,2.47023731651023E-07,1.38888015982423E-06
SERPINB7,14.598184614348,-0.353945692594432,0.473217745973622,-0.747955239645984,0.454487156444093,0.6043034950296
SERPINB8,1007.00495201666,-0.0173104965206316,0.0632595232526198,-0.273642538397011,0.78435934032626,0.867566807696634
SERPINB9P1,8.28521674489379,-0.715558108880084,0.618979800630167,-1.15602820665811,0.247669619719613,0.388148690967444
SERPINB9,1807.07322173305,-0.660284365857207,0.0493227777973268,-13.3870068829131,7.20252754134292E-41,1.81506040142018E-39
SERPINC1,6.02544330892509,-1.49611471417014,0.789064896706342,-1.89606041330075,0.0579520564282069,0.119304439743699
SERPIND1,52.745049667308,-0.586540238810753,0.251681728664214,-2.33048398834425,0.0197805853153025,0.0477257128619484
SERPINE1,12203.9083352019,-0.877601713294179,0.0280758945566843,-31.2581923800266,1.72775133897407E-214,3.81907092399226E-212
SERPINE2,718.22521647303,0.332953266585185,0.074692905215202,4.4576290830554,8.28711350177211E-06,3.85527682540348E-05
SERPINF1,1.25914350529421,3.82263442093228,2.37919200312097,1.60669438024246,0.108121427012886,
SERPINF2,19.2163582379827,-0.690352137582666,0.419107431497726,-1.64719612609974,0.0995177398293157,0.187579240879401
SERPING1,1.22565062854196,0.594532219505064,1.63860772841395,0.362827667168716,0.71673362281294,
SERPINH1,5011.93526099815,-0.259891320377355,0.0341527816746485,-7.60966772350117,2.74801486222385E-14,2.65418439220909E-13
SERPINI1,143.011920673431,-0.302910535930328,0.162180314115239,-1.86773923569473,0.0617984268523994,0.125833275258215
SERPINI2,0.3138249754176,0.119082263571378,3.25714843782293,0.0365602814377634,0.97083561316348,
SERTAD1,594.5986694535,0.219862345900262,0.0750774661144448,2.92847317949054,0.00340631219004063,0.0100392130507617
SERTAD2,3235.53953862415,0.208190994270988,0.0392924716363113,5.29849575760953,1.16760589406202E-07,6.80722155192978E-07
SERTAD3,744.122127635389,-0.228658579833129,0.070102696420678,-3.26176583081734,0.00110720565243368,0.00362884834994837
SERTAD4-AS1,162.084591704516,0.644834579332441,0.151155098777271,4.26604583337684,1.98967921726637E-05,8.75108201499789E-05
SERTAD4,411.841238953206,0.651157325174848,0.0919094139978238,7.08477289595456,1.39272507132048E-12,1.2092948949799E-11
SESN1,214.86938899487,-0.109261138595282,0.123286504777994,-0.886237620184243,0.375489495374455,0.527985183744906
SESN2,634.81651902633,0.0343155798547095,0.0870881379137591,0.394032765847987,0.693556848470033,0.803054421932557
SESN3,417.576459495643,0.580549873317408,0.0967882022052454,5.99814708910819,1.99581704241788E-09,1.35325491224066E-08
SESTD1,563.70507137758,-1.12970696092484,0.0809812972737702,-13.9502205935982,3.1363383580064E-44,8.48401458276802E-43
SETBP1,20.4919735366486,-0.995094940826083,0.412914973914841,-2.40992699148593,0.0159557130801448,0.0394381387362749
SETD1A,1368.94817060257,-0.0102763066271097,0.0557885620713831,-0.184200958862514,0.853855807288493,0.9131046310163
SETD1B,1232.39131447654,-0.0440563492437996,0.0550767131144251,-0.799908831746549,0.423763620438829,0.575519573338892
SETD2,3747.76903778734,-0.0542084057970961,0.0368814810879467,-1.46980013269619,0.141615893221517,0.249882850475143
SETD3,2183.49733321869,-0.0201827462622729,0.0448160842634564,-0.450346044148487,0.652460943515685,0.772215516830364
SETD4,396.812461733393,-0.130559661809714,0.0934408983253992,-1.39724322164639,0.162340443406672,0.278645501384664
SETD6,236.516408182974,-0.188985758019667,0.116628655629212,-1.62040586852423,0.105145120076752,0.196060549885223
SETD7,4753.63463703026,0.134435164752482,0.0337613340296219,3.98192691777313,6.8358801052157E-05,0.000274802735432587
SETD8,1526.91551752624,-0.0741749601818345,0.055681811110903,-1.33212190304116,0.182820133999552,0.306208606412725
SETD9,109.485420991321,0.0345687764732597,0.17451775205566,0.198081719859848,0.842981126897518,0.90566914154182
SETDB1,921.630283332005,0.0628442516156672,0.0707141410055454,0.888708407145029,0.374159811632652,0.5263990214254
SETDB2,270.964377498366,0.220344789270473,0.11728348771709,1.87873667094542,0.0602804579958081,0.123212619097641
SETMAR,132.756008123489,0.187975260696729,0.187083897447917,1.00476451079421,0.315010256456148,0.464028341407652
SETSIP,220.632571929606,-0.0422416483536533,0.11972614306375,-0.352818918848502,0.724224199552844,0.826151654355733
SETX,3173.3253492449,-0.0274122500668209,0.0394727565174972,-0.694459989250301,0.487393784199211,0.634267789984389
SET,9811.16284525822,0.074084958892637,0.0323896439115592,2.28730390167079,0.0221780909185777,0.0526725404118424
SEZ6L2,729.586937221783,-0.5383211871689,0.0704092223184759,-7.64560620672614,2.07963215721731E-14,2.02633176124833E-13
SEZ6,2.12676938068671,-4.49037022675308,2.20216422626869,-2.03907146124224,0.0414428959885412,0.0895719974340967
SF1,7878.43311951726,0.144502693185781,0.0335454346779381,4.30767091179821,1.64982604268463E-05,7.33978101163292E-05
SF3A1,3712.19150737458,0.168784939990957,0.0421984896980209,3.9997862766845,6.33997134041054E-05,0.000256667651884281
SF3A2,1715.24488588658,0.239000074023657,0.0587628799010843,4.06719470567077,4.75824850043295E-05,0.000197172948707014
SF3A3,3933.33908295057,0.191765497575602,0.0364306069600084,5.26385678355871,1.41064352783817E-07,8.16568922792366E-07
SF3B1,8050.35918238812,0.0779055217714809,0.0320448800750036,2.43113787878552,0.0150514855916497,0.0374664794980045
SF3B2,7244.30840031793,-0.0020688235667536,0.0312315762691799,-0.0662414073795937,0.947185630827521,0.969363269117947
SF3B3,6521.86104707409,0.0208033321448393,0.035844964201034,0.580369728594659,0.561665314400843,0.70108481846759
SF3B4,2973.15285581355,0.109872179125202,0.0390560676467248,2.81319102883149,0.00490525008687838,0.0139597084043166
SF3B5,1406.70287946353,0.0774655882295267,0.0523158421806318,1.48072906791904,0.138678784818168,0.245427980955223
SF3B6,2483.51780230598,-0.112805991726609,0.0427916524156711,-2.63616816267879,0.00838481666348808,0.0224966652044652
SFI1,483.144320333718,0.0648295681166834,0.084101129124864,0.770852529464042,0.440794347161772,0.591792705738317
SFMBT1,870.996295180637,-0.341747030668387,0.069478474303101,-4.91874690825117,8.71000005327565E-07,4.59338210035222E-06
SFN,2068.13630034493,0.0956025373133797,0.0469664489935689,2.03554961812145,0.0417956013024471,0.0902586655900579
SFPQ,7891.38204523002,0.227440569649078,0.0383259574142692,5.93437411597185,2.949685453295E-09,1.9766341714523E-08
SFR1,391.145456215736,0.33544411429692,0.0924915313315329,3.62675489818123,0.000287005488702454,0.00104147184021882
SFRP1,39.7996997279498,1.33247006748424,0.301373077787834,4.42133078795542,9.80948675365892E-06,4.51463975429401E-05
SFRP2,0.183270046999496,1.08086475163971,4.38674749061526,0.246393199962396,0.805377869658991,
SFRP4,0.186999681961369,1.08086504292213,4.35700600431928,0.248075178654936,0.80407624000675,
SFSWAP,1150.05791867102,0.0897735691406298,0.0567532013162893,1.58182388056518,0.113689781798908,0.209195147315317
SFT2D1,1302.15804567973,-0.0354569519777115,0.0561666380917816,-0.631281365279003,0.52785656907761,0.672390276886298
SFT2D2,183.463712407809,-0.118248512704949,0.155996475441075,-0.758020412772824,0.44843876266239,0.598937675845936
SFT2D3,137.536419009904,0.0798054580565686,0.153537109910279,0.51977960314092,0.603217197206007,0.733253177183482
SFTA1P,304.637021209968,0.523878950821386,0.104425064240938,5.01679318686028,5.25410724723103E-07,2.84652666093858E-06
SFTA2,0.179539802733951,-0.842709795957238,4.41748824019489,-0.190766732164534,0.848708353869919,
SFTPD,1.08717988912132,-0.290743331006039,1.74432180524562,-0.166679869581232,0.867621945687707,
SFXN1,2835.335130227,-0.0885498453078107,0.0456990424022936,-1.9376739785551,0.0526630105568068,0.110100629961555
SFXN2,417.370268857919,0.384022183531112,0.0936487182064192,4.10066673507111,4.11961486190175E-05,0.000172538688978851
SFXN3,3204.89064410365,-0.364054125092253,0.0400408600583092,-9.09206556907373,9.71750619086909E-20,1.25718205093075E-18
SFXN4,643.036493798143,-0.151033341559009,0.075956526818371,-1.98841821612201,0.0467654557963076,0.0995227436060522
SFXN5,394.163964353193,0.080552212515533,0.0963220338789937,0.836280228641436,0.402997273240173,0.555013512135753
SGCA,0.851651264619222,-0.421938588462518,1.89968366206082,-0.222109921188031,0.824228314758118,
SGCB,2236.35601716186,0.0658828167473478,0.0454190621674499,1.45055431801856,0.146904003581724,0.257277379447653
